stateName,vehicleType,pollutant (g/mi),,EF_2023
TEXAS,"School Bus, Gasoline",VOC,,0.160
UTAH,"School Bus, Gasoline",VOC,,0.165
VERMONT,"School Bus, Gasoline",VOC,,0.137
VIRGINIA,"School Bus, Gasoline",VOC,,0.154
WASHINGTON,"School Bus, Gasoline",VOC,,0.160
WEST VIRGINIA,"School Bus, Gasoline",VOC,,0.140
WISCONSIN,"School Bus, Gasoline",VOC,,0.140
WYOMING,"School Bus, Gasoline",VOC,,0.139
ALABAMA,"Single Unit Long-haul Truck, Diesel",VOC,,0.017
ALASKA,"Single Unit Long-haul Truck, Diesel",VOC,,0.023
ARIZONA,"Single Unit Long-haul Truck, Diesel",VOC,,0.016
ARKANSAS,"Single Unit Long-haul Truck, Diesel",VOC,,0.016
CALIFORNIA,"Single Unit Long-haul Truck, Diesel",VOC,,0.018
COLORADO,"Single Unit Long-haul Truck, Diesel",VOC,,0.020
CONNECTICUT,"Single Unit Long-haul Truck, Diesel",VOC,,0.022
DELAWARE,"Single Unit Long-haul Truck, Diesel",VOC,,0.020
DISTRICT OF COLUMBIA,"Single Unit Long-haul Truck, Diesel",VOC,,0.026
FLORIDA,"Single Unit Long-haul Truck, Diesel",VOC,,0.017
GEORGIA,"Single Unit Long-haul Truck, Diesel",VOC,,0.018
HAWAII,"Single Unit Long-haul Truck, Diesel",VOC,,0.017
IDAHO,"Single Unit Long-haul Truck, Diesel",VOC,,0.019
ILLINOIS,"Single Unit Long-haul Truck, Diesel",VOC,,0.021
INDIANA,"Single Unit Long-haul Truck, Diesel",VOC,,0.019
IOWA,"Single Unit Long-haul Truck, Diesel",VOC,,0.018
KANSAS,"Single Unit Long-haul Truck, Diesel",VOC,,0.017
KENTUCKY,"Single Unit Long-haul Truck, Diesel",VOC,,0.017
LOUISIANA,"Single Unit Long-haul Truck, Diesel",VOC,,0.016
MAINE,"Single Unit Long-haul Truck, Diesel",VOC,,0.019
MARYLAND,"Single Unit Long-haul Truck, Diesel",VOC,,0.020
MASSACHUSETTS,"Single Unit Long-haul Truck, Diesel",VOC,,0.023
MICHIGAN,"Single Unit Long-haul Truck, Diesel",VOC,,0.021
MINNESOTA,"Single Unit Long-haul Truck, Diesel",VOC,,0.020
MISSISSIPPI,"Single Unit Long-haul Truck, Diesel",VOC,,0.015
MISSOURI,"Single Unit Long-haul Truck, Diesel",VOC,,0.017
MONTANA,"Single Unit Long-haul Truck, Diesel",VOC,,0.018
NEBRASKA,"Single Unit Long-haul Truck, Diesel",VOC,,0.018
NEVADA,"Single Unit Long-haul Truck, Diesel",VOC,,0.018
NEW HAMPSHIRE,"Single Unit Long-haul Truck, Diesel",VOC,,0.020
NEW JERSEY,"Single Unit Long-haul Truck, Diesel",VOC,,0.022
NEW MEXICO,"Single Unit Long-haul Truck, Diesel",VOC,,0.017
NEW YORK,"Single Unit Long-haul Truck, Diesel",VOC,,0.021
NORTH CAROLINA,"Single Unit Long-haul Truck, Diesel",VOC,,0.018
NORTH DAKOTA,"Single Unit Long-haul Truck, Diesel",VOC,,0.019
OHIO,"Single Unit Long-haul Truck, Diesel",VOC,,0.020
OKLAHOMA,"Single Unit Long-haul Truck, Diesel",VOC,,0.016
OREGON,"Single Unit Long-haul Truck, Diesel",VOC,,0.019
PENNSYLVANIA,"Single Unit Long-haul Truck, Diesel",VOC,,0.020
RHODE ISLAND,"Single Unit Long-haul Truck, Diesel",VOC,,0.022
SOUTH CAROLINA,"Single Unit Long-haul Truck, Diesel",VOC,,0.016
SOUTH DAKOTA,"Single Unit Long-haul Truck, Diesel",VOC,,0.018
TENNESSEE,"Single Unit Long-haul Truck, Diesel",VOC,,0.018
TEXAS,"Single Unit Long-haul Truck, Diesel",VOC,,0.016
UTAH,"Single Unit Long-haul Truck, Diesel",VOC,,0.020
VERMONT,"Single Unit Long-haul Truck, Diesel",VOC,,0.018
VIRGINIA,"Single Unit Long-haul Truck, Diesel",VOC,,0.018
WASHINGTON,"Single Unit Long-haul Truck, Diesel",VOC,,0.020
WEST VIRGINIA,"Single Unit Long-haul Truck, Diesel",VOC,,0.018
WISCONSIN,"Single Unit Long-haul Truck, Diesel",VOC,,0.019
WYOMING,"Single Unit Long-haul Truck, Diesel",VOC,,0.018
ALABAMA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.047
ALASKA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.038
ARIZONA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.052
ARKANSAS,"Single Unit Long-haul Truck, Gasoline",VOC,,0.048
CALIFORNIA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.043
COLORADO,"Single Unit Long-haul Truck, Gasoline",VOC,,0.052
CONNECTICUT,"Single Unit Long-haul Truck, Gasoline",VOC,,0.055
DELAWARE,"Single Unit Long-haul Truck, Gasoline",VOC,,0.054
DISTRICT OF COLUMBIA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.064
FLORIDA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.051
GEORGIA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.049
HAWAII,"Single Unit Long-haul Truck, Gasoline",VOC,,0.066
IDAHO,"Single Unit Long-haul Truck, Gasoline",VOC,,0.047
ILLINOIS,"Single Unit Long-haul Truck, Gasoline",VOC,,0.052
INDIANA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.049
IOWA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.048
KANSAS,"Single Unit Long-haul Truck, Gasoline",VOC,,0.049
KENTUCKY,"Single Unit Long-haul Truck, Gasoline",VOC,,0.047
LOUISIANA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.047
MAINE,"Single Unit Long-haul Truck, Gasoline",VOC,,0.047
MARYLAND,"Single Unit Long-haul Truck, Gasoline",VOC,,0.054
MASSACHUSETTS,"Single Unit Long-haul Truck, Gasoline",VOC,,0.058
MICHIGAN,"Single Unit Long-haul Truck, Gasoline",VOC,,0.052
MINNESOTA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.046
MISSISSIPPI,"Single Unit Long-haul Truck, Gasoline",VOC,,0.045
MISSOURI,"Single Unit Long-haul Truck, Gasoline",VOC,,0.049
MONTANA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.045
NEBRASKA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.048
NEVADA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.063
NEW HAMPSHIRE,"Single Unit Long-haul Truck, Gasoline",VOC,,0.050
NEW JERSEY,"Single Unit Long-haul Truck, Gasoline",VOC,,0.057
NEW MEXICO,"Single Unit Long-haul Truck, Gasoline",VOC,,0.048
NEW YORK,"Single Unit Long-haul Truck, Gasoline",VOC,,0.053
NORTH CAROLINA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.048
NORTH DAKOTA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.043
OHIO,"Single Unit Long-haul Truck, Gasoline",VOC,,0.050
OKLAHOMA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.048
OREGON,"Single Unit Long-haul Truck, Gasoline",VOC,,0.050
PENNSYLVANIA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.050
RHODE ISLAND,"Single Unit Long-haul Truck, Gasoline",VOC,,0.056
SOUTH CAROLINA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.047
SOUTH DAKOTA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.043
TENNESSEE,"Single Unit Long-haul Truck, Gasoline",VOC,,0.049
TEXAS,"Single Unit Long-haul Truck, Gasoline",VOC,,0.052
UTAH,"Single Unit Long-haul Truck, Gasoline",VOC,,0.051
VERMONT,"Single Unit Long-haul Truck, Gasoline",VOC,,0.046
VIRGINIA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.050
WASHINGTON,"Single Unit Long-haul Truck, Gasoline",VOC,,0.050
WEST VIRGINIA,"Single Unit Long-haul Truck, Gasoline",VOC,,0.046
WISCONSIN,"Single Unit Long-haul Truck, Gasoline",VOC,,0.046
WYOMING,"Single Unit Long-haul Truck, Gasoline",VOC,,0.045
ALABAMA,"Single Unit Short-haul Truck, Diesel",VOC,,0.045
ALASKA,"Single Unit Short-haul Truck, Diesel",VOC,,0.150
ARIZONA,"Single Unit Short-haul Truck, Diesel",VOC,,0.019
ARKANSAS,"Single Unit Short-haul Truck, Diesel",VOC,,0.051
CALIFORNIA,"Single Unit Short-haul Truck, Diesel",VOC,,0.059
COLORADO,"Single Unit Short-haul Truck, Diesel",VOC,,0.101
CONNECTICUT,"Single Unit Short-haul Truck, Diesel",VOC,,0.109
DELAWARE,"Single Unit Short-haul Truck, Diesel",VOC,,0.082
DISTRICT OF COLUMBIA,"Single Unit Short-haul Truck, Diesel",VOC,,0.095
FLORIDA,"Single Unit Short-haul Truck, Diesel",VOC,,0.020
GEORGIA,"Single Unit Short-haul Truck, Diesel",VOC,,0.053
HAWAII,"Single Unit Short-haul Truck, Diesel",VOC,,0.020
IDAHO,"Single Unit Short-haul Truck, Diesel",VOC,,0.090
ILLINOIS,"Single Unit Short-haul Truck, Diesel",VOC,,0.098
INDIANA,"Single Unit Short-haul Truck, Diesel",VOC,,0.088
IOWA,"Single Unit Short-haul Truck, Diesel",VOC,,0.086
KANSAS,"Single Unit Short-haul Truck, Diesel",VOC,,0.070
KENTUCKY,"Single Unit Short-haul Truck, Diesel",VOC,,0.067
LOUISIANA,"Single Unit Short-haul Truck, Diesel",VOC,,0.032
MAINE,"Single Unit Short-haul Truck, Diesel",VOC,,0.097
MARYLAND,"Single Unit Short-haul Truck, Diesel",VOC,,0.085
MASSACHUSETTS,"Single Unit Short-haul Truck, Diesel",VOC,,0.121
MICHIGAN,"Single Unit Short-haul Truck, Diesel",VOC,,0.106
MINNESOTA,"Single Unit Short-haul Truck, Diesel",VOC,,0.111
MISSISSIPPI,"Single Unit Short-haul Truck, Diesel",VOC,,0.039
MISSOURI,"Single Unit Short-haul Truck, Diesel",VOC,,0.072
MONTANA,"Single Unit Short-haul Truck, Diesel",VOC,,0.094
NEBRASKA,"Single Unit Short-haul Truck, Diesel",VOC,,0.083
NEVADA,"Single Unit Short-haul Truck, Diesel",VOC,,0.050
NEW HAMPSHIRE,"Single Unit Short-haul Truck, Diesel",VOC,,0.104
NEW JERSEY,"Single Unit Short-haul Truck, Diesel",VOC,,0.099
NEW MEXICO,"Single Unit Short-haul Truck, Diesel",VOC,,0.062
NEW YORK,"Single Unit Short-haul Truck, Diesel",VOC,,0.107
NORTH CAROLINA,"Single Unit Short-haul Truck, Diesel",VOC,,0.061
NORTH DAKOTA,"Single Unit Short-haul Truck, Diesel",VOC,,0.104
OHIO,"Single Unit Short-haul Truck, Diesel",VOC,,0.095
OKLAHOMA,"Single Unit Short-haul Truck, Diesel",VOC,,0.052
OREGON,"Single Unit Short-haul Truck, Diesel",VOC,,0.089
PENNSYLVANIA,"Single Unit Short-haul Truck, Diesel",VOC,,0.092
RHODE ISLAND,"Single Unit Short-haul Truck, Diesel",VOC,,0.111
SOUTH CAROLINA,"Single Unit Short-haul Truck, Diesel",VOC,,0.046
SOUTH DAKOTA,"Single Unit Short-haul Truck, Diesel",VOC,,0.090
TENNESSEE,"Single Unit Short-haul Truck, Diesel",VOC,,0.065
TEXAS,"Single Unit Short-haul Truck, Diesel",VOC,,0.032
UTAH,"Single Unit Short-haul Truck, Diesel",VOC,,0.095
VERMONT,"Single Unit Short-haul Truck, Diesel",VOC,,0.095
VIRGINIA,"Single Unit Short-haul Truck, Diesel",VOC,,0.072
WASHINGTON,"Single Unit Short-haul Truck, Diesel",VOC,,0.101
WEST VIRGINIA,"Single Unit Short-haul Truck, Diesel",VOC,,0.077
WISCONSIN,"Single Unit Short-haul Truck, Diesel",VOC,,0.101
WYOMING,"Single Unit Short-haul Truck, Diesel",VOC,,0.095
ALABAMA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.132
ALASKA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.146
ARIZONA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.164
ARKANSAS,"Single Unit Short-haul Truck, Gasoline",VOC,,0.138
CALIFORNIA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.145
COLORADO,"Single Unit Short-haul Truck, Gasoline",VOC,,0.166
CONNECTICUT,"Single Unit Short-haul Truck, Gasoline",VOC,,0.181
DELAWARE,"Single Unit Short-haul Truck, Gasoline",VOC,,0.162
DISTRICT OF COLUMBIA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.192
FLORIDA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.148
GEORGIA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.143
HAWAII,"Single Unit Short-haul Truck, Gasoline",VOC,,0.215
IDAHO,"Single Unit Short-haul Truck, Gasoline",VOC,,0.140
ILLINOIS,"Single Unit Short-haul Truck, Gasoline",VOC,,0.158
INDIANA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.147
IOWA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.139
KANSAS,"Single Unit Short-haul Truck, Gasoline",VOC,,0.145
KENTUCKY,"Single Unit Short-haul Truck, Gasoline",VOC,,0.135
LOUISIANA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.134
MAINE,"Single Unit Short-haul Truck, Gasoline",VOC,,0.138
MARYLAND,"Single Unit Short-haul Truck, Gasoline",VOC,,0.168
MASSACHUSETTS,"Single Unit Short-haul Truck, Gasoline",VOC,,0.189
MICHIGAN,"Single Unit Short-haul Truck, Gasoline",VOC,,0.162
MINNESOTA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.144
MISSISSIPPI,"Single Unit Short-haul Truck, Gasoline",VOC,,0.122
MISSOURI,"Single Unit Short-haul Truck, Gasoline",VOC,,0.148
MONTANA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.133
NEBRASKA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.141
NEVADA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.205
NEW HAMPSHIRE,"Single Unit Short-haul Truck, Gasoline",VOC,,0.153
NEW JERSEY,"Single Unit Short-haul Truck, Gasoline",VOC,,0.182
NEW MEXICO,"Single Unit Short-haul Truck, Gasoline",VOC,,0.138
NEW YORK,"Single Unit Short-haul Truck, Gasoline",VOC,,0.170
NORTH CAROLINA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.141
NORTH DAKOTA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.129
OHIO,"Single Unit Short-haul Truck, Gasoline",VOC,,0.153
OKLAHOMA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.137
OREGON,"Single Unit Short-haul Truck, Gasoline",VOC,,0.155
PENNSYLVANIA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.152
RHODE ISLAND,"Single Unit Short-haul Truck, Gasoline",VOC,,0.180
SOUTH CAROLINA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.131
SOUTH DAKOTA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.126
TENNESSEE,"Single Unit Short-haul Truck, Gasoline",VOC,,0.144
TEXAS,"Single Unit Short-haul Truck, Gasoline",VOC,,0.150
UTAH,"Single Unit Short-haul Truck, Gasoline",VOC,,0.163
VERMONT,"Single Unit Short-haul Truck, Gasoline",VOC,,0.133
VIRGINIA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.147
WASHINGTON,"Single Unit Short-haul Truck, Gasoline",VOC,,0.159
WEST VIRGINIA,"Single Unit Short-haul Truck, Gasoline",VOC,,0.134
WISCONSIN,"Single Unit Short-haul Truck, Gasoline",VOC,,0.138
WYOMING,"Single Unit Short-haul Truck, Gasoline",VOC,,0.135
ALABAMA,"Transit Bus, CNG",VOC,,0.409
ALASKA,"Transit Bus, CNG",VOC,,0.407
ARIZONA,"Transit Bus, CNG",VOC,,0.421
ARKANSAS,"Transit Bus, CNG",VOC,,0.393
CALIFORNIA,"Transit Bus, CNG",VOC,,0.415
COLORADO,"Transit Bus, CNG",VOC,,0.409
CONNECTICUT,"Transit Bus, CNG",VOC,,0.420
DELAWARE,"Transit Bus, CNG",VOC,,0.435
DISTRICT OF COLUMBIA,"Transit Bus, CNG",VOC,,0.534
FLORIDA,"Transit Bus, CNG",VOC,,0.445
GEORGIA,"Transit Bus, CNG",VOC,,0.419
HAWAII,"Transit Bus, CNG",VOC,,0.444
IDAHO,"Transit Bus, CNG",VOC,,0.388
ILLINOIS,"Transit Bus, CNG",VOC,,0.424
INDIANA,"Transit Bus, CNG",VOC,,0.409
IOWA,"Transit Bus, CNG",VOC,,0.387
KANSAS,"Transit Bus, CNG",VOC,,0.385
KENTUCKY,"Transit Bus, CNG",VOC,,0.383
LOUISIANA,"Transit Bus, CNG",VOC,,0.406
MAINE,"Transit Bus, CNG",VOC,,0.377
MARYLAND,"Transit Bus, CNG",VOC,,0.421
MASSACHUSETTS,"Transit Bus, CNG",VOC,,0.441
MICHIGAN,"Transit Bus, CNG",VOC,,0.416
MINNESOTA,"Transit Bus, CNG",VOC,,0.400
MISSISSIPPI,"Transit Bus, CNG",VOC,,0.390
MISSOURI,"Transit Bus, CNG",VOC,,0.375
MONTANA,"Transit Bus, CNG",VOC,,0.370
NEBRASKA,"Transit Bus, CNG",VOC,,0.380
NEVADA,"Transit Bus, CNG",VOC,,0.425
NEW HAMPSHIRE,"Transit Bus, CNG",VOC,,0.398
NEW JERSEY,"Transit Bus, CNG",VOC,,0.437
NEW MEXICO,"Transit Bus, CNG",VOC,,0.390
NEW YORK,"Transit Bus, CNG",VOC,,0.420
NORTH CAROLINA,"Transit Bus, CNG",VOC,,0.411
NORTH DAKOTA,"Transit Bus, CNG",VOC,,0.376
OHIO,"Transit Bus, CNG",VOC,,0.406
OKLAHOMA,"Transit Bus, CNG",VOC,,0.390
OREGON,"Transit Bus, CNG",VOC,,0.410
PENNSYLVANIA,"Transit Bus, CNG",VOC,,0.408
RHODE ISLAND,"Transit Bus, CNG",VOC,,0.427
SOUTH CAROLINA,"Transit Bus, CNG",VOC,,0.401
SOUTH DAKOTA,"Transit Bus, CNG",VOC,,0.363
TENNESSEE,"Transit Bus, CNG",VOC,,0.410
TEXAS,"Transit Bus, CNG",VOC,,0.413
UTAH,"Transit Bus, CNG",VOC,,0.407
VERMONT,"Transit Bus, CNG",VOC,,0.369
VIRGINIA,"Transit Bus, CNG",VOC,,0.401
WASHINGTON,"Transit Bus, CNG",VOC,,0.406
WEST VIRGINIA,"Transit Bus, CNG",VOC,,0.387
WISCONSIN,"Transit Bus, CNG",VOC,,0.392
WYOMING,"Transit Bus, CNG",VOC,,0.364
ALABAMA,"Transit Bus, Diesel",VOC,,0.033
ALASKA,"Transit Bus, Diesel",VOC,,0.054
ARIZONA,"Transit Bus, Diesel",VOC,,0.029
ARKANSAS,"Transit Bus, Diesel",VOC,,0.034
CALIFORNIA,"Transit Bus, Diesel",VOC,,0.036
COLORADO,"Transit Bus, Diesel",VOC,,0.044
CONNECTICUT,"Transit Bus, Diesel",VOC,,0.044
DELAWARE,"Transit Bus, Diesel",VOC,,0.041
DISTRICT OF COLUMBIA,"Transit Bus, Diesel",VOC,,0.049
FLORIDA,"Transit Bus, Diesel",VOC,,0.031
GEORGIA,"Transit Bus, Diesel",VOC,,0.035
HAWAII,"Transit Bus, Diesel",VOC,,0.031
IDAHO,"Transit Bus, Diesel",VOC,,0.041
ILLINOIS,"Transit Bus, Diesel",VOC,,0.044
INDIANA,"Transit Bus, Diesel",VOC,,0.042
IOWA,"Transit Bus, Diesel",VOC,,0.041
KANSAS,"Transit Bus, Diesel",VOC,,0.037
KENTUCKY,"Transit Bus, Diesel",VOC,,0.036
LOUISIANA,"Transit Bus, Diesel",VOC,,0.031
MAINE,"Transit Bus, Diesel",VOC,,0.042
MARYLAND,"Transit Bus, Diesel",VOC,,0.041
MASSACHUSETTS,"Transit Bus, Diesel",VOC,,0.048
MICHIGAN,"Transit Bus, Diesel",VOC,,0.045
MINNESOTA,"Transit Bus, Diesel",VOC,,0.046
MISSISSIPPI,"Transit Bus, Diesel",VOC,,0.031
MISSOURI,"Transit Bus, Diesel",VOC,,0.037
MONTANA,"Transit Bus, Diesel",VOC,,0.042
NEBRASKA,"Transit Bus, Diesel",VOC,,0.040
NEVADA,"Transit Bus, Diesel",VOC,,0.035
NEW HAMPSHIRE,"Transit Bus, Diesel",VOC,,0.044
NEW JERSEY,"Transit Bus, Diesel",VOC,,0.044
NEW MEXICO,"Transit Bus, Diesel",VOC,,0.036
NEW YORK,"Transit Bus, Diesel",VOC,,0.045
NORTH CAROLINA,"Transit Bus, Diesel",VOC,,0.036
NORTH DAKOTA,"Transit Bus, Diesel",VOC,,0.044
OHIO,"Transit Bus, Diesel",VOC,,0.042
OKLAHOMA,"Transit Bus, Diesel",VOC,,0.034
OREGON,"Transit Bus, Diesel",VOC,,0.042
PENNSYLVANIA,"Transit Bus, Diesel",VOC,,0.042
RHODE ISLAND,"Transit Bus, Diesel",VOC,,0.046
SOUTH CAROLINA,"Transit Bus, Diesel",VOC,,0.033
SOUTH DAKOTA,"Transit Bus, Diesel",VOC,,0.041
TENNESSEE,"Transit Bus, Diesel",VOC,,0.037
TEXAS,"Transit Bus, Diesel",VOC,,0.031
UTAH,"Transit Bus, Diesel",VOC,,0.042
VERMONT,"Transit Bus, Diesel",VOC,,0.042
VIRGINIA,"Transit Bus, Diesel",VOC,,0.038
WASHINGTON,"Transit Bus, Diesel",VOC,,0.043
WEST VIRGINIA,"Transit Bus, Diesel",VOC,,0.038
WISCONSIN,"Transit Bus, Diesel",VOC,,0.044
WYOMING,"Transit Bus, Diesel",VOC,,0.042
ALABAMA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
ALASKA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
ARIZONA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
ARKANSAS,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
CALIFORNIA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
COLORADO,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
CONNECTICUT,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
DELAWARE,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
DISTRICT OF COLUMBIA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.048
FLORIDA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.045
GEORGIA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
HAWAII,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.045
IDAHO,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
ILLINOIS,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
INDIANA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
IOWA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
KANSAS,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
KENTUCKY,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
LOUISIANA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
MAINE,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.043
MARYLAND,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
MASSACHUSETTS,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.045
MICHIGAN,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
MINNESOTA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
MISSISSIPPI,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
MISSOURI,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
MONTANA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.043
NEBRASKA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.043
NEVADA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
NEW HAMPSHIRE,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
NEW JERSEY,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.045
NEW MEXICO,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
NEW YORK,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
NORTH CAROLINA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
NORTH DAKOTA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.043
OHIO,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
OKLAHOMA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
OREGON,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
PENNSYLVANIA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
RHODE ISLAND,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
SOUTH CAROLINA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
SOUTH DAKOTA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.043
TENNESSEE,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
TEXAS,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
UTAH,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
VERMONT,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.043
VIRGINIA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
WASHINGTON,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
WEST VIRGINIA,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
WISCONSIN,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.044
WYOMING,"Combination Long-haul Truck, Diesel",VOC (Evap),,0.043
ALABAMA,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
ALASKA,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
ARIZONA,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.044
ARKANSAS,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
CALIFORNIA,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.044
COLORADO,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
CONNECTICUT,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.044
DELAWARE,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.044
DISTRICT OF COLUMBIA,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.047
FLORIDA,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.044
GEORGIA,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.044
HAWAII,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.044
IDAHO,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
ILLINOIS,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.044
INDIANA,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
IOWA,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
KANSAS,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
KENTUCKY,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
LOUISIANA,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
MAINE,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
MARYLAND,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.044
MASSACHUSETTS,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.044
MICHIGAN,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.044
MINNESOTA,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
MISSISSIPPI,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
MISSOURI,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
MONTANA,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
NEBRASKA,"Combination Short-haul Truck, Diesel",VOC (Evap),,0.043
